filename,label,x_min,y_min,x_max,y_max
train_00218.jpg,A2,444,279,530,383
train_00218.jpg,A2,378,333,457,440
train_00218.jpg,A2,439,387,535,491
train_00218.jpg,A2,369,444,461,551
train_00218.jpg,A2,440,496,529,611
train_00218.jpg,A2,374,553,457,669
train_00218.jpg,A2,433,610,526,718
train_00218.jpg,A2,367,669,454,778
train_00218.jpg,A2,641,125,734,233
train_00218.jpg,A2,704,184,797,293
train_00218.jpg,A2,640,233,730,345
train_00218.jpg,A2,701,293,793,399
train_00218.jpg,A2,641,343,723,451
train_00218.jpg,A2,704,402,789,511
train_00218.jpg,A2,640,452,731,558
train_00218.jpg,A2,709,510,789,619
train_00218.jpg,A2,643,560,722,676
train_00218.jpg,A2,707,624,792,730
train_00218.jpg,A2,638,672,726,786
train_00219.jpg,A15,167,126,254,204
train_00219.jpg,A15,398,205,498,292
train_00220.jpg,A17,425,216,497,286
train_00220.jpg,A17,492,304,560,371
train_00220.jpg,A17,547,371,612,439
train_00220.jpg,A17,598,440,668,504
train_00220.jpg,A17,647,502,713,569
train_00220.jpg,A17,703,575,775,644
train_00221.jpg,A14,646,5,757,124
train_00221.jpg,A14,21,522,129,638
train_00221.jpg,A14,145,592,255,709
train_00221.jpg,A14,276,669,386,789
train_00222.jpg,A2,155,160,310,285
train_00222.jpg,A2,315,146,464,278
train_00222.jpg,A2,472,144,625,269
train_00222.jpg,A2,636,138,785,265
train_00222.jpg,A2,256,441,407,562
train_00222.jpg,A2,415,433,562,555
train_00222.jpg,A2,569,425,723,548
train_00222.jpg,A2,182,534,335,658
train_00222.jpg,A2,343,537,499,653
train_00222.jpg,A2,507,524,649,644
train_00222.jpg,A2,658,521,800,640
train_00223.jpg,A13,110,39,199,148
train_00223.jpg,A13,224,42,313,136
train_00223.jpg,A13,448,50,541,142
train_00223.jpg,A13,571,47,657,146
train_00223.jpg,A13,683,54,778,145
train_00223.jpg,A15,123,280,206,383
train_00223.jpg,A15,240,285,319,388
train_00223.jpg,A15,332,294,415,389
train_00223.jpg,A15,449,295,532,394
train_00223.jpg,A15,565,303,650,400
train_00223.jpg,A15,685,303,768,398
train_00223.jpg,A15,671,697,760,790
train_00223.jpg,A15,557,694,643,783
train_00223.jpg,A15,443,695,530,783
train_00223.jpg,A15,321,689,410,780
train_00224.jpg,A16,423,23,501,82
train_00224.jpg,A16,563,198,639,261
train_00224.jpg,A16,585,278,660,343
train_00224.jpg,A16,599,350,675,416
train_00224.jpg,A16,632,491,711,555
train_00224.jpg,A16,396,557,474,621
train_00224.jpg,A16,400,617,483,683
train_00224.jpg,A16,434,735,511,800
train_00224.jpg,A16,124,680,202,744
train_00224.jpg,A16,137,744,210,800
train_00225.jpg,A7,431,3,523,91
train_00225.jpg,A7,178,633,271,721
train_00225.jpg,A7,339,616,425,708
train_00226.jpg,A12,68,127,190,326
train_00226.jpg,A12,44,349,155,551
train_00226.jpg,A12,562,279,678,488
train_00227.jpg,A14,404,26,610,225
train_00227.jpg,A14,210,340,415,544
train_00227.jpg,A14,46,582,251,786
train_00228.jpg,A15,212,67,296,157
train_00228.jpg,A15,303,187,395,269
train_00228.jpg,A15,367,327,462,403
train_00228.jpg,A15,415,469,521,545
train_00228.jpg,A15,469,620,564,696
train_00229.jpg,A10,331,10,440,112
train_00229.jpg,A10,121,226,225,337
train_00229.jpg,A10,293,656,402,762
train_00229.jpg,A10,556,526,672,641
train_00229.jpg,A10,606,652,711,755
train_00230.jpg,A1,389,371,503,494
train_00230.jpg,A1,498,461,604,572
train_00230.jpg,A1,584,544,698,637
train_00231.jpg,A3,595,151,702,262
train_00231.jpg,A3,482,244,589,355
train_00231.jpg,A3,369,341,480,451
train_00231.jpg,A3,139,538,251,653
train_00231.jpg,A3,14,638,137,756
train_00232.jpg,A17,354,75,482,200
train_00232.jpg,A17,449,360,581,499
train_00232.jpg,A17,443,555,576,700
train_00233.jpg,A2,225,545,370,674
train_00233.jpg,A2,366,655,498,786
train_00234.jpg,A5,487,158,593,255
train_00234.jpg,A5,627,196,735,290
train_00234.jpg,A5,2,346,102,471
train_00234.jpg,A5,143,382,235,502
train_00234.jpg,A5,283,405,378,532
train_00234.jpg,A5,568,477,652,596
train_00234.jpg,A5,693,506,793,633
train_00235.jpg,A5,558,161,623,232
train_00235.jpg,A5,530,391,585,471
train_00236.jpg,A5,387,250,486,384
train_00237.jpg,A19,205,287,346,385
train_00238.jpg,A17,392,42,611,270
train_00238.jpg,A17,199,252,426,479
train_00238.jpg,A17,63,482,297,714
train_00239.jpg,A14,4,111,143,243
train_00239.jpg,A14,244,91,391,225
train_00239.jpg,A14,483,56,623,203
train_00239.jpg,A14,256,494,406,644
train_00239.jpg,A7,615,447,776,621
train_00240.jpg,A13,94,208,168,320
train_00240.jpg,A13,176,300,252,410
train_00240.jpg,A13,347,481,424,590
train_00240.jpg,A13,517,662,594,766
train_00241.jpg,A1,108,2,204,67
train_00241.jpg,A1,107,68,201,134
train_00241.jpg,A1,62,520,160,591
train_00241.jpg,A1,55,594,156,663
train_00241.jpg,A1,51,665,148,737
train_00241.jpg,A1,40,738,142,800
train_00242.jpg,A20,377,192,457,297
train_00242.jpg,A20,127,346,212,446
train_00242.jpg,A20,434,544,511,651
train_00242.jpg,A20,664,385,747,489
train_00243.jpg,A16,141,190,194,253
train_00243.jpg,A16,194,163,254,226
train_00243.jpg,A16,296,95,350,155
train_00243.jpg,A16,371,201,432,275
train_00243.jpg,A9,365,414,469,512
train_00243.jpg,A9,461,359,558,463
train_00243.jpg,A9,553,298,649,406
train_00243.jpg,A9,646,246,740,347
train_00243.jpg,A9,525,611,630,723
train_00244.jpg,A15,513,95,606,165
train_00244.jpg,A15,587,190,676,262
train_00244.jpg,A15,651,286,746,356
train_00244.jpg,A15,779,410,852,485
train_00244.jpg,A15,329,229,393,321
train_00244.jpg,A15,396,318,465,413
train_00244.jpg,A15,467,411,540,505
train_00244.jpg,A15,543,508,608,607
train_00244.jpg,A15,55,572,146,642
train_00245.jpg,A12,73,236,141,290
train_00245.jpg,A17,168,385,249,461
train_00245.jpg,A17,224,467,306,545
train_00245.jpg,A17,278,542,359,621
train_00245.jpg,A17,337,629,417,709
train_00245.jpg,A17,391,710,476,791
train_00246.jpg,A5,2,244,91,370
train_00246.jpg,A5,98,237,190,383
train_00246.jpg,A5,305,255,398,389
train_00246.jpg,A5,410,253,488,389
train_00246.jpg,A5,503,260,596,400
train_00246.jpg,A5,700,270,793,410
train_00247.jpg,A20,616,1,684,68
train_00247.jpg,A20,587,39,653,105
train_00247.jpg,A20,548,80,618,144
train_00247.jpg,A20,523,115,589,179
train_00247.jpg,A20,484,149,552,219
train_00247.jpg,A20,454,189,521,257
train_00247.jpg,A20,420,230,486,296
train_00247.jpg,A20,385,267,452,333
train_00247.jpg,A20,350,305,418,375
train_00247.jpg,A1,415,444,477,508
train_00247.jpg,A1,228,362,302,428
train_00247.jpg,A1,191,412,257,475
train_00247.jpg,A19,293,581,361,648
train_00247.jpg,A19,254,627,318,696
train_00247.jpg,A19,212,677,278,746
train_00247.jpg,A19,164,730,235,792
train_00248.jpg,A18,71,58,210,204
train_00248.jpg,A8,471,24,615,155
train_00248.jpg,A10,382,259,501,393
train_00248.jpg,A14,541,380,654,497
train_00248.jpg,A8,429,692,557,800
train_00249.jpg,A13,109,122,194,186
train_00249.jpg,A13,136,217,219,279
train_00249.jpg,A13,161,314,244,374
train_00249.jpg,A13,192,406,271,470
train_00249.jpg,A13,205,503,289,562
train_00249.jpg,A13,265,690,344,750
train_00250.jpg,A10,60,48,166,137
train_00250.jpg,A10,100,257,206,353
train_00250.jpg,A10,119,363,230,460
train_00250.jpg,A10,576,319,686,414
train_00250.jpg,A10,593,425,711,524
train_00250.jpg,A10,639,637,745,733
train_00251.jpg,A14,93,11,251,167
train_00251.jpg,A14,426,385,577,546
train_00251.jpg,A14,599,617,755,786
train_00252.jpg,A16,510,15,595,105
train_00252.jpg,A16,692,121,766,211
train_00252.jpg,A16,159,79,233,183
train_00252.jpg,A16,231,129,310,235
train_00252.jpg,A16,319,176,397,287
train_00252.jpg,A16,404,220,479,324
train_00252.jpg,A16,483,270,557,376
train_00252.jpg,A16,574,328,654,425
train_00252.jpg,A16,204,350,279,451
train_00252.jpg,A16,293,400,363,505
train_00252.jpg,A16,376,448,449,544
train_00252.jpg,A16,461,494,542,600
train_00252.jpg,A16,90,559,160,662
train_00252.jpg,A16,249,656,331,765
train_00252.jpg,A16,345,709,419,800
train_00253.jpg,A2,108,2,214,113
train_00253.jpg,A2,192,47,296,178
train_00253.jpg,A2,108,122,215,250
train_00253.jpg,A2,194,189,297,327
train_00253.jpg,A2,115,255,219,396
train_00253.jpg,A2,196,325,300,466
train_00253.jpg,A2,107,403,216,536
train_00253.jpg,A2,194,469,304,605
train_00253.jpg,A2,110,536,215,678
train_00253.jpg,A2,193,611,302,750
train_00253.jpg,A2,115,680,218,800
train_00254.jpg,A19,356,114,440,226
train_00254.jpg,A19,435,150,518,255
train_00254.jpg,A19,688,124,799,202
train_00254.jpg,A20,34,565,144,642
train_00255.jpg,A15,37,162,93,235
train_00255.jpg,A15,128,178,185,249
train_00255.jpg,A15,218,190,272,267
train_00255.jpg,A15,312,207,365,285
train_00255.jpg,A15,403,220,459,294
train_00255.jpg,A15,492,236,550,314
train_00255.jpg,A15,677,262,731,342
train_00255.jpg,A15,770,275,824,354
train_00255.jpg,A15,862,294,917,370
train_00255.jpg,A15,952,304,1010,387
train_00256.jpg,A13,501,38,595,110
train_00256.jpg,A13,478,605,567,684
train_00257.jpg,A20,228,277,337,346
train_00257.jpg,A20,164,367,275,445
train_00257.jpg,A20,666,167,741,261
train_00258.jpg,A4,521,342,766,620
train_00258.jpg,A4,275,228,522,522
train_00258.jpg,A4,26,131,270,405
train_00259.jpg,A7,238,74,360,209
train_00259.jpg,A7,350,169,474,303
train_00259.jpg,A7,457,262,582,398
train_00259.jpg,A7,566,354,694,489
train_00260.jpg,A9,574,75,676,189
train_00260.jpg,A9,432,68,545,189
train_00260.jpg,A9,309,57,422,178
train_00260.jpg,A9,296,286,406,407
train_00260.jpg,A9,422,292,535,414
train_00260.jpg,A9,555,297,663,414
train_00260.jpg,A9,46,430,152,552
train_00260.jpg,A9,35,661,142,780
train_00261.jpg,A19,302,174,423,338
train_00262.jpg,A5,155,65,241,142
train_00262.jpg,A5,335,357,404,455
train_00262.jpg,A5,507,626,591,708
train_00263.jpg,A15,243,197,303,254
train_00263.jpg,A15,309,285,379,337
train_00263.jpg,A15,369,377,436,427
train_00263.jpg,A15,433,580,504,637
train_00264.jpg,A10,783,675,963,879
train_00264.jpg,A10,424,353,595,561
train_00264.jpg,A10,231,197,402,393
train_00265.jpg,A5,486,152,594,222
train_00265.jpg,A5,570,233,680,309
train_00265.jpg,A5,647,317,750,389
train_00265.jpg,A5,61,553,159,631
train_00266.jpg,A12,297,360,348,420
train_00267.jpg,A17,135,369,237,474
train_00267.jpg,A17,244,329,350,433
train_00267.jpg,A17,21,408,127,512
train_00267.jpg,A17,465,251,568,355
train_00267.jpg,A17,575,211,682,315
train_00268.jpg,A20,313,118,409,167
train_00268.jpg,A20,552,14,650,62
train_00268.jpg,A20,307,362,404,411
train_00268.jpg,A20,216,728,313,793
train_00269.jpg,A4,185,72,324,218
train_00269.jpg,A4,149,579,286,722
train_00269.jpg,A4,394,294,531,438
train_00269.jpg,A4,494,411,624,539
train_00269.jpg,A4,598,519,736,650
train_00270.jpg,A1,272,152,368,230
train_00270.jpg,A1,329,314,423,391
train_00270.jpg,A1,354,400,455,481
train_00271.jpg,A1,59,264,228,392
train_00271.jpg,A1,20,535,189,664
train_00271.jpg,A1,521,163,693,290
train_00271.jpg,A1,501,308,671,441
train_00271.jpg,A1,486,455,657,589
train_00272.jpg,A7,212,278,281,346
train_00272.jpg,A7,284,266,352,341
train_00272.jpg,A7,452,419,524,491
train_00273.jpg,A8,643,100,740,201
train_00273.jpg,A8,509,200,605,295
train_00273.jpg,A8,368,296,472,392
train_00273.jpg,A8,99,494,204,588
train_00274.jpg,A17,220,301,398,464
train_00274.jpg,A17,30,296,204,462
train_00274.jpg,A17,395,300,571,466
train_00274.jpg,A17,609,297,786,470
train_00275.jpg,A3,444,105,793,488
train_00275.jpg,A11,18,270,281,568
train_00276.jpg,A13,588,41,700,150
train_00276.jpg,A13,582,186,698,294
train_00276.jpg,A13,580,329,694,438
train_00276.jpg,A13,82,24,202,147
train_00276.jpg,A13,82,329,192,437
train_00276.jpg,A13,76,472,190,584
train_00276.jpg,A13,76,622,183,740
train_00277.jpg,A19,261,223,331,316
train_00277.jpg,A19,177,185,253,286
train_00278.jpg,A20,292,131,391,208
train_00278.jpg,A20,170,382,270,456
train_00278.jpg,A20,473,426,577,497
train_00278.jpg,A20,631,172,733,252
train_00278.jpg,A20,570,17,647,121
train_00279.jpg,A9,181,17,396,206
train_00279.jpg,A9,337,128,565,311
train_00279.jpg,A9,170,221,398,406
train_00279.jpg,A9,331,323,554,503
train_00279.jpg,A9,170,420,394,605
train_00279.jpg,A9,336,518,559,705
train_00279.jpg,A9,170,613,387,800
train_00280.jpg,A17,516,239,624,345
train_00280.jpg,A17,619,10,740,135
train_00280.jpg,A17,626,589,732,694
train_00280.jpg,A17,83,599,196,713
train_00281.jpg,A3,327,55,529,272
train_00281.jpg,A3,565,215,785,444
train_00281.jpg,A15,75,540,155,630
train_00281.jpg,A15,144,594,220,677
train_00282.jpg,A3,304,50,445,158
train_00282.jpg,A3,314,267,447,373
train_00282.jpg,A3,475,270,615,370
train_00282.jpg,A3,654,276,776,375
train_00282.jpg,A3,477,488,614,591
train_00283.jpg,A8,32,182,203,330
train_00283.jpg,A8,201,117,365,275
train_00283.jpg,A8,374,80,543,233
train_00283.jpg,A8,552,39,713,184
train_00283.jpg,A8,492,481,659,633
train_00283.jpg,A8,324,539,488,686
train_00283.jpg,A8,155,593,319,735
train_00284.jpg,A19,352,338,455,442
train_00284.jpg,A1,214,481,311,584
train_00284.jpg,A1,146,537,248,645
train_00284.jpg,A1,71,608,177,717
train_00284.jpg,A1,6,674,106,784
train_00284.jpg,A1,557,140,668,237
train_00284.jpg,A1,500,194,603,301
train_00284.jpg,A1,695,9,797,107
train_00285.jpg,A14,426,34,541,139
train_00285.jpg,A14,422,180,536,285
train_00285.jpg,A14,421,332,536,442
train_00285.jpg,A14,409,645,527,763
train_00286.jpg,A7,602,107,694,201
train_00286.jpg,A7,602,245,696,337
train_00286.jpg,A3,53,458,155,561
train_00287.jpg,A9,56,226,226,411
train_00287.jpg,A9,226,226,382,398
train_00287.jpg,A9,391,204,546,390
train_00287.jpg,A9,1,364,147,554
train_00287.jpg,A9,146,353,311,536
train_00287.jpg,A9,313,347,479,527
train_00287.jpg,A9,492,329,643,518
train_00287.jpg,A9,649,316,800,497
train_00288.jpg,A10,156,250,262,345
train_00288.jpg,A10,83,349,185,435
train_00288.jpg,A10,22,448,117,535
train_00288.jpg,A10,903,57,996,150
train_00288.jpg,A10,698,348,796,441
train_00288.jpg,A10,634,447,734,540
train_00288.jpg,A10,496,639,591,733
train_00289.jpg,A3,239,372,378,468
train_00289.jpg,A3,358,470,480,572
train_00289.jpg,A3,497,529,628,634
train_00289.jpg,A3,649,582,779,680
train_00290.jpg,A10,265,172,358,262
train_00290.jpg,A10,188,266,285,356
train_00290.jpg,A10,106,357,206,445
train_00290.jpg,A10,332,542,430,636
train_00290.jpg,A10,561,267,657,364
train_00291.jpg,A16,244,181,331,270
train_00291.jpg,A16,2,65,83,159
train_00291.jpg,A9,551,536,707,689
train_00292.jpg,A19,361,472,443,552
train_00292.jpg,A19,307,411,395,490
train_00292.jpg,A19,260,364,336,442
train_00292.jpg,A19,210,303,289,379
train_00293.jpg,A7,82,163,249,333
train_00293.jpg,A7,253,152,417,317
train_00293.jpg,A7,417,130,587,300
train_00293.jpg,A7,158,347,334,512
train_00294.jpg,A14,43,278,154,399
train_00294.jpg,A14,248,320,363,432
train_00294.jpg,A14,460,320,564,434
train_00294.jpg,A14,669,320,781,433
train_00295.jpg,A19,482,615,539,686
train_00295.jpg,A19,375,628,429,704
train_00295.jpg,A1,640,576,693,646
train_00295.jpg,A1,694,566,745,635
train_00295.jpg,A1,747,563,800,639
train_00295.jpg,A1,327,637,381,711
train_00295.jpg,A1,279,645,331,721
train_00295.jpg,A1,229,651,283,728
train_00295.jpg,A1,176,658,233,733
train_00295.jpg,A1,125,667,179,742
train_00295.jpg,A1,78,675,133,750
train_00295.jpg,A1,23,683,83,759
train_00296.jpg,A18,617,277,717,366
train_00296.jpg,A18,412,204,514,296
train_00296.jpg,A18,161,237,264,321
train_00296.jpg,A18,124,339,227,424
train_00297.jpg,A11,149,116,356,328
train_00297.jpg,A11,378,83,576,290
train_00297.jpg,A11,600,44,799,255
train_00297.jpg,A11,257,600,456,800
train_00297.jpg,A11,496,569,702,781
train_00298.jpg,A17,216,301,393,467
train_00298.jpg,A17,440,316,622,488
train_00298.jpg,A17,29,287,204,447
train_00299.jpg,A8,284,69,426,217
train_00299.jpg,A8,210,227,349,378
train_00299.jpg,A8,125,373,260,527
train_00299.jpg,A8,48,532,193,683
train_00299.jpg,A8,646,223,787,372
train_00299.jpg,A8,578,379,714,528
train_00299.jpg,A8,500,534,643,686
train_00300.jpg,A6,107,84,178,156
train_00300.jpg,A6,219,208,292,276
train_00300.jpg,A6,345,342,417,414
train_00300.jpg,A6,408,407,480,478
train_00300.jpg,A6,474,473,546,543
train_00300.jpg,A6,533,535,603,610
train_00300.jpg,A6,600,610,672,679
train_00300.jpg,A6,663,679,733,748
train_00301.jpg,A6,418,31,514,122
train_00301.jpg,A6,381,123,477,214
train_00301.jpg,A17,348,214,431,297
train_00301.jpg,A17,314,299,399,386
train_00301.jpg,A17,250,503,339,593
train_00301.jpg,A17,182,679,269,772
train_00302.jpg,A11,450,3,573,115
train_00302.jpg,A11,483,146,599,262
train_00302.jpg,A11,508,298,624,416
train_00302.jpg,A14,52,579,151,688
train_00302.jpg,A14,160,656,261,766
train_00303.jpg,A13,304,5,515,209
train_00303.jpg,A13,297,588,504,800
train_00304.jpg,A5,201,366,286,460
train_00304.jpg,A5,432,403,513,494
train_00305.jpg,A13,321,14,473,155
train_00306.jpg,A9,176,26,286,138
train_00306.jpg,A9,291,36,392,152
train_00306.jpg,A9,395,34,495,142
train_00306.jpg,A9,504,36,605,153
train_00306.jpg,A9,203,287,310,403
train_00306.jpg,A9,195,544,302,672
train_00306.jpg,A9,334,551,434,674
train_00306.jpg,A9,460,555,570,676
train_00307.jpg,A5,363,133,486,223
train_00307.jpg,A5,451,238,568,325
train_00307.jpg,A5,557,348,679,431
train_00307.jpg,A5,249,614,331,738
train_00308.jpg,A14,633,214,784,356
train_00308.jpg,A14,623,395,772,538
train_00308.jpg,A14,616,577,765,722
train_00308.jpg,A14,99,179,246,321
train_00308.jpg,A14,89,363,236,508
train_00309.jpg,A19,249,41,368,192
train_00309.jpg,A19,358,85,471,236
train_00309.jpg,A19,465,120,579,265
train_00310.jpg,A12,539,120,714,325
train_00310.jpg,A12,44,533,227,741
train_00311.jpg,A12,539,233,665,329
train_00311.jpg,A12,417,272,536,355
train_00311.jpg,A12,325,632,454,735
train_00311.jpg,A12,46,447,172,545
train_00312.jpg,A13,693,63,795,131
train_00312.jpg,A13,589,267,700,344
train_00312.jpg,A13,351,67,457,138
train_00312.jpg,A13,300,167,406,239
train_00312.jpg,A13,250,271,351,346
train_00312.jpg,A13,191,375,300,450
train_00312.jpg,A13,132,483,245,559
train_00312.jpg,A13,76,593,187,671
train_00312.jpg,A13,12,705,127,783
train_00313.jpg,A4,271,1,419,121
train_00313.jpg,A4,254,264,406,400
train_00313.jpg,A4,246,517,395,644
train_00313.jpg,A4,543,662,670,800
train_00314.jpg,A4,142,3,368,199
train_00314.jpg,A4,105,202,326,404
train_00314.jpg,A4,63,401,286,603
train_00314.jpg,A4,23,606,248,799
train_00315.jpg,A14,528,4,652,124
train_00315.jpg,A14,382,300,514,417
train_00315.jpg,A14,259,445,382,566
train_00315.jpg,A14,140,589,273,716
train_00316.jpg,A8,603,164,765,342
train_00316.jpg,A8,83,301,246,473
train_00316.jpg,A8,209,472,364,637
train_00317.jpg,A9,697,39,800,155
train_00317.jpg,A9,328,166,438,283
train_00317.jpg,A9,226,161,330,278
train_00317.jpg,A9,10,146,116,266
train_00317.jpg,A9,320,389,419,511
train_00317.jpg,A9,560,625,665,738
train_00317.jpg,A9,200,614,305,732
train_00317.jpg,A9,95,611,198,723
train_00317.jpg,A9,4,368,104,489
train_00318.jpg,A19,310,287,393,366
train_00318.jpg,A19,151,471,236,547
train_00318.jpg,A19,608,393,688,472
train_00319.jpg,A5,469,233,595,325
train_00319.jpg,A5,512,359,627,461
train_00319.jpg,A5,545,492,665,597
train_00319.jpg,A5,100,347,216,444
train_00320.jpg,A5,538,244,637,399
train_00320.jpg,A5,683,259,783,415
train_00321.jpg,A20,353,281,441,374
train_00321.jpg,A20,179,492,271,576
train_00321.jpg,A20,645,387,747,473
train_00322.jpg,A16,12,34,162,143
train_00322.jpg,A16,1,183,146,292
train_00322.jpg,A16,334,513,484,623
train_00322.jpg,A16,670,421,800,506
train_00323.jpg,A5,544,35,602,108
train_00323.jpg,A5,460,247,518,313
train_00323.jpg,A5,373,477,431,554
train_00323.jpg,A5,283,713,349,786
train_00324.jpg,A5,269,382,362,449
train_00324.jpg,A5,308,517,404,590
train_00325.jpg,A1,400,1,529,86
train_00325.jpg,A1,441,90,569,181
train_00325.jpg,A1,444,197,570,293
train_00325.jpg,A19,472,290,600,380
train_00325.jpg,A19,498,407,627,500
train_00325.jpg,A19,513,508,640,602
train_00325.jpg,A19,527,618,656,710
train_00325.jpg,A19,543,719,675,800
train_00326.jpg,A6,653,57,736,139
train_00326.jpg,A6,575,121,664,203
train_00326.jpg,A6,509,185,596,270
train_00326.jpg,A6,430,253,519,338
train_00326.jpg,A17,369,326,446,404
train_00326.jpg,A17,286,399,366,481
train_00326.jpg,A17,219,464,296,544
train_00326.jpg,A17,143,527,225,614
train_00326.jpg,A17,62,606,144,690
train_00327.jpg,A17,289,291,402,416
train_00327.jpg,A17,426,153,546,267
train_00327.jpg,A17,550,154,669,271
train_00327.jpg,A17,683,158,800,274
train_00327.jpg,A6,3,146,134,269
train_00328.jpg,A11,414,2,626,180
train_00328.jpg,A11,425,193,637,367
train_00328.jpg,A11,416,385,628,585
train_00328.jpg,A11,400,591,634,798
train_00328.jpg,A14,282,79,484,255
train_00328.jpg,A14,280,273,479,450
train_00328.jpg,A14,272,484,484,672
train_00329.jpg,A16,107,121,233,247
train_00329.jpg,A16,195,196,314,325
train_00329.jpg,A16,271,272,390,395
train_00329.jpg,A16,357,340,471,470
train_00329.jpg,A16,430,405,551,539
train_00329.jpg,A16,513,478,632,598
train_00329.jpg,A16,595,541,705,673
train_00330.jpg,A14,618,385,771,529
train_00330.jpg,A14,14,330,170,472
train_00330.jpg,A14,61,142,216,286
train_00331.jpg,A5,228,33,303,135
train_00331.jpg,A5,175,192,248,291
train_00331.jpg,A5,125,347,201,450
train_00331.jpg,A5,71,509,146,612
train_00331.jpg,A5,12,661,92,764
train_00332.jpg,A17,379,462,492,574
train_00332.jpg,A17,626,388,734,493
train_00333.jpg,A5,394,15,469,111
train_00333.jpg,A5,383,706,466,789
train_00333.jpg,A5,489,711,583,791
train_00333.jpg,A5,614,704,700,792
train_00334.jpg,A2,37,271,139,364
train_00334.jpg,A2,46,381,138,478
train_00334.jpg,A2,49,489,140,590
train_00334.jpg,A2,246,263,330,373
train_00334.jpg,A2,242,380,331,470
train_00334.jpg,A2,245,489,333,584
train_00334.jpg,A2,254,596,337,689
train_00334.jpg,A2,452,366,529,468
train_00334.jpg,A2,654,368,731,468
train_00335.jpg,A16,241,98,304,190
train_00335.jpg,A16,316,94,387,189
train_00335.jpg,A16,392,89,465,187
train_00335.jpg,A16,474,90,548,183
train_00335.jpg,A16,554,92,627,181
train_00335.jpg,A16,635,85,705,180
train_00335.jpg,A16,165,389,244,488
train_00335.jpg,A16,249,383,313,488
train_00335.jpg,A16,322,386,406,486
train_00335.jpg,A16,482,378,562,478
train_00335.jpg,A16,556,372,643,479
train_00335.jpg,A16,638,375,720,477
train_00335.jpg,A16,725,373,800,475
train_00335.jpg,A16,328,654,411,760
train_00336.jpg,A19,240,143,332,275
train_00336.jpg,A19,150,112,242,247
train_00336.jpg,A20,514,608,644,678
train_00337.jpg,A2,182,20,271,139
train_00337.jpg,A2,95,75,182,192
train_00337.jpg,A2,180,137,274,251
train_00337.jpg,A2,79,197,183,311
train_00337.jpg,A2,182,255,271,371
train_00337.jpg,A2,87,311,182,433
train_00337.jpg,A2,174,371,274,495
train_00337.jpg,A2,83,425,178,553
train_00337.jpg,A2,171,495,267,616
train_00337.jpg,A2,84,550,181,676
train_00337.jpg,A2,172,617,275,739
train_00337.jpg,A2,75,681,181,800
train_00337.jpg,A2,480,17,576,141
train_00337.jpg,A2,414,78,507,194
train_00337.jpg,A2,486,140,581,254
train_00337.jpg,A2,419,202,512,314
train_00337.jpg,A2,490,252,578,373
train_00337.jpg,A2,415,309,514,432
train_00337.jpg,A2,487,372,583,494
train_00337.jpg,A2,425,433,521,556
train_00337.jpg,A2,421,674,524,800
train_00338.jpg,A8,596,63,792,305
train_00338.jpg,A8,589,309,792,545
train_00338.jpg,A8,593,550,790,788
train_00338.jpg,A8,15,74,218,301
train_00338.jpg,A8,1,311,189,539
train_00339.jpg,A13,282,497,421,589
train_00340.jpg,A3,322,328,482,476
train_00340.jpg,A11,177,455,287,567
train_00341.jpg,A8,570,84,663,195
train_00341.jpg,A8,626,196,728,299
train_00341.jpg,A8,261,139,363,241
train_00341.jpg,A8,373,341,479,439
train_00341.jpg,A8,439,436,540,542
train_00341.jpg,A8,188,609,293,724
train_00342.jpg,A17,720,318,777,375
train_00342.jpg,A17,664,366,723,425
train_00342.jpg,A17,611,413,673,472
train_00342.jpg,A17,552,461,615,523
train_00342.jpg,A17,507,511,564,571
train_00342.jpg,A17,446,566,505,626
train_00342.jpg,A17,391,614,452,676
train_00343.jpg,A17,57,116,174,232
train_00343.jpg,A17,609,233,745,373
train_00343.jpg,A17,460,582,578,700
train_00344.jpg,A20,631,67,704,117
train_00344.jpg,A20,593,131,665,183
train_00344.jpg,A20,559,201,628,251
train_00344.jpg,A20,521,269,588,319
train_00344.jpg,A20,395,471,469,522
train_00344.jpg,A20,354,536,427,588
train_00344.jpg,A20,322,608,393,660
train_00344.jpg,A20,277,671,348,728
train_00345.jpg,A19,541,173,612,264
train_00345.jpg,A19,617,178,681,274
train_00345.jpg,A19,691,189,757,284
train_00345.jpg,A19,751,198,800,291
train_00345.jpg,A19,218,335,283,423
train_00345.jpg,A19,289,345,357,436
train_00345.jpg,A19,362,356,431,446
train_00345.jpg,A19,433,369,503,457
train_00345.jpg,A1,504,385,574,476
train_00345.jpg,A1,578,396,647,485
train_00345.jpg,A1,650,407,718,500
train_00345.jpg,A1,725,417,790,510
train_00346.jpg,A5,602,235,732,349
train_00346.jpg,A5,443,209,570,321
train_00347.jpg,A17,201,121,299,212
train_00347.jpg,A17,282,180,376,281
train_00347.jpg,A17,328,310,428,410
train_00347.jpg,A17,369,416,467,520
train_00347.jpg,A17,410,526,511,633
train_00348.jpg,A9,15,16,115,118
train_00348.jpg,A9,61,246,165,343
train_00348.jpg,A9,279,544,380,639
train_00348.jpg,A9,308,644,407,738
train_00348.jpg,A9,697,456,798,554
train_00349.jpg,A12,508,1,613,53
train_00349.jpg,A12,381,27,481,107
train_00349.jpg,A12,321,98,436,179
train_00349.jpg,A12,415,277,527,369
train_00349.jpg,A12,308,349,418,444
